TransactionID,DateKey,BranchKey,ProductKey,Revenue,Expense,TransactionCount
868,601,5,2,38473,25977,50
869,745,1,4,32530,18392,81
870,992,3,6,38200,7923,69
871,1081,2,6,30077,11673,298
872,427,3,2,21323,10335,304
873,795,4,6,33093,6130,167
874,556,8,2,31993,11205,78
875,129,6,3,42838,21643,498
876,196,8,4,47589,27960,377
877,512,7,3,42203,26251,320
878,733,3,1,4732,6458,173
879,746,1,1,12082,18351,412
880,400,2,1,16724,12065,208
881,37,6,3,11814,10654,332
882,851,1,4,9826,16721,73
883,540,4,5,48732,11728,475
884,259,6,2,22185,23613,353
885,120,3,4,16801,21401,487
886,724,2,1,27724,15730,430
887,791,7,1,31478,7670,25
888,251,6,5,43796,29230,358
889,856,7,2,15551,12924,246
890,54,1,5,40648,18991,425
891,230,4,6,5334,5777,125
892,563,3,6,14657,3788,429
893,339,7,2,29589,18165,423
894,611,2,6,20455,20574,99
895,6,5,1,39860,24925,318
896,541,7,4,15282,21153,225
897,1089,7,3,24054,21015,163
898,469,1,1,7953,5261,23
899,1087,4,1,13527,7899,128
900,787,1,5,2601,17776,60
901,550,6,6,2922,27647,14
902,463,6,5,14827,29263,343
903,862,6,6,35910,14937,132
904,852,3,3,31017,15871,207
905,49,2,5,30720,20467,316
906,534,6,4,10169,8305,219
907,149,1,5,38147,10697,260
908,246,3,1,16160,27459,222
909,1052,7,6,29374,29553,375
910,1054,7,4,33670,29239,338
911,591,1,3,47829,29413,78
912,81,7,4,40844,26324,349
913,753,4,3,29990,21012,342
914,300,1,1,26062,9264,438
915,127,7,4,40530,26382,390
916,733,5,4,33662,5754,460
917,888,7,2,20032,21728,389
918,25,4,1,38856,20203,254
919,836,2,2,29427,29729,222
920,620,7,3,15397,15030,453
921,577,8,5,23218,17452,185
922,60,2,2,48500,17614,160
923,962,2,5,31335,8572,281
924,100,1,3,10164,4990,409
925,533,3,1,31932,19513,242
926,552,8,5,6271,15494,414
927,122,6,6,24173,25236,107
928,1019,5,1,11161,27776,286
929,296,6,1,33724,15290,37
930,298,4,2,26834,20101,441
931,1070,6,1,39537,13311,212
932,49,7,5,44621,6077,459
933,735,3,5,17092,28506,254
934,247,8,2,10659,25063,406
935,605,1,1,31987,25481,287
936,892,8,5,10964,3831,246
937,480,6,2,18039,14885,200
938,684,1,4,41304,5758,37
939,47,2,2,36348,8671,384
940,254,3,5,36460,9133,416
941,234,3,1,47719,22895,413
942,80,8,3,21085,28515,454
943,278,7,2,13651,16127,460
944,423,1,6,30269,3813,91
945,317,5,1,5235,10535,337
946,1091,7,6,2056,18845,133
947,912,8,1,24970,16480,245
948,97,7,1,39262,27143,371
949,874,4,4,9737,15702,213
950,405,1,4,5032,23889,57
951,848,8,2,15372,15783,493
952,271,4,3,12067,15557,289
953,358,6,1,21853,9833,469
954,30,6,4,18569,24964,137
955,325,1,2,15760,10246,23
956,1074,4,1,13694,16903,198
957,154,8,4,39605,7556,397
958,1007,7,5,17992,766,202
959,861,7,2,7091,17482,455
960,65,6,3,23047,9207,90
961,765,8,6,31981,4265,71
962,412,1,6,46320,23776,433
963,596,8,6,2980,15643,179
964,891,1,3,12194,23406,31
965,226,1,5,16464,3048,490
966,381,2,1,25263,22797,178
967,690,7,3,28021,7822,171
968,1064,5,1,23150,25502,254
969,331,2,3,32580,27093,90
970,190,2,3,38397,26283,61
971,923,1,3,42825,14369,33
972,662,8,5,13135,22003,162
973,615,8,1,42658,25136,106
974,819,4,3,9690,29666,468
975,760,7,2,24329,13494,29
976,193,3,4,44115,21926,210
977,292,6,4,12136,19159,255
978,1055,3,5,41159,17990,467
979,504,7,4,39697,24073,275
980,705,1,1,46057,27952,428
981,117,5,3,30144,7196,156
982,296,4,6,34371,23349,152
983,661,2,4,7618,14085,478
984,6,1,1,40913,4341,185
985,682,5,5,1061,22160,173
986,908,6,3,32406,957,260
987,701,2,2,26161,22748,447
988,908,6,4,9453,28200,365
989,958,1,5,12468,14987,81
990,485,1,3,25395,18057,201
991,907,7,6,42486,792,489
992,804,3,2,32909,648,154
993,527,5,2,2922,23243,346
994,583,3,5,39830,11158,342
995,530,5,1,44666,14592,483
996,68,7,4,11348,2968,269
997,1065,8,1,5269,27023,260
998,999,8,4,49537,22422,336
999,698,5,4,9386,4206,64
1000,185,6,6,28302,11357,76
1001,64,5,3,18551,2503,494
1002,249,7,1,28019,25552,447
1003,379,7,6,31395,6441,57
1004,117,5,2,32667,24038,70
1005,643,6,5,49709,12540,11
1006,880,2,2,22120,24996,292
1007,908,5,1,45362,22156,326
1008,316,7,4,38642,9816,111
1009,362,6,3,4800,29922,495
1010,454,5,3,43746,27204,253
1011,439,4,6,14517,25323,160
1012,852,8,1,21974,13818,387
1013,747,1,1,37646,24397,354
1014,1055,7,5,43868,28435,293
1015,564,2,6,37633,14589,389
1016,461,7,3,43749,11456,122
1017,120,4,5,19299,15813,419
1018,141,1,2,44651,24485,401
1019,800,5,6,43851,16653,127
1020,863,5,4,13834,12102,325
1021,1,4,5,23106,23349,182
1022,454,6,4,36187,22011,389
1023,931,4,3,33029,22111,23
1024,357,3,6,13195,28509,281
1025,221,7,3,15708,14421,64
1026,624,7,3,18592,28842,176
1027,889,8,4,47429,21138,85
1028,296,2,3,28066,2133,56
1029,33,6,2,27721,25170,14
1030,805,4,5,39688,19283,480
1031,778,8,1,2132,8231,91
1032,983,4,3,23796,16972,57
1033,548,2,3,7958,24694,239
1034,861,7,5,10476,23913,475
1035,128,7,4,40774,9581,92
1036,733,5,2,38203,13215,164
1037,271,4,2,12848,27592,495
1038,718,1,1,31884,628,156
1039,638,4,4,15170,9148,120
1040,690,5,4,38231,5863,104
1041,213,6,4,28163,7818,452
1042,770,8,5,28567,29050,225
1043,346,1,4,17273,26908,304
1044,882,4,4,4183,646,289
1045,812,6,5,30817,16315,199
1046,526,5,2,47749,6695,339
1047,308,5,5,35907,25354,193
1048,624,5,6,29231,29469,231
1049,617,5,4,5876,13376,366
1050,634,7,1,19640,25471,218
1051,948,7,5,12878,25954,428
1052,786,5,4,33815,5740,415
1053,53,1,5,34358,16083,492
1054,417,3,6,32032,12697,27
1055,297,1,6,10168,19590,79
1056,446,2,6,17692,8064,392
1057,638,6,6,42854,23230,156
1058,892,7,5,22794,21506,221
1059,1027,7,2,35041,8859,499
1060,722,3,3,25844,27098,63
1061,283,5,6,4975,13034,79
1062,580,5,4,8161,20717,304
1063,405,8,4,47178,17724,482
1064,163,2,1,2988,9179,406
1065,1030,6,4,6038,12717,335
1066,716,8,2,42063,10475,451
1067,1056,2,1,21962,11316,268
1068,200,3,2,24543,3918,307
1069,400,3,1,47631,23761,249
1070,897,5,6,26163,7077,212
1071,881,5,4,25461,4517,159
1072,593,5,1,30004,18154,56
1073,490,4,1,45855,28630,383
1074,424,8,5,14238,19611,485
1075,995,3,5,14714,5277,43
1076,312,1,5,3201,25237,27
1077,870,8,5,39334,19865,60
1078,131,6,6,15446,4449,23
1079,1028,2,2,7952,5309,142
1080,434,6,4,42313,20813,98
1081,716,2,2,8899,21203,334
1082,1051,4,6,32095,3309,408
1083,642,7,4,30981,23536,413
1084,541,3,5,49808,15541,48
1085,1042,3,2,46817,29499,443
1086,604,8,3,45464,23514,48
1087,516,8,2,17865,6074,224
1088,922,6,4,4202,10729,359
1089,827,5,5,27704,7151,50
1090,324,8,6,27629,27360,359
1091,521,1,1,33275,950,341
1092,241,5,2,15676,6351,234
1093,856,6,2,3788,16766,285
1094,579,1,6,7801,28541,183
1095,290,7,4,3832,25421,476
1096,60,7,4,46308,10180,18
1097,909,5,1,3484,26707,360
1098,875,5,1,32706,16208,212
1099,912,4,2,11516,23549,208
1100,482,1,2,22212,27555,397
1101,706,1,4,35089,15053,138
1102,926,6,2,19534,3553,461
1103,377,2,2,32824,14622,205
1104,205,6,3,32092,29740,110
1105,674,2,3,40515,15881,248
1106,1026,6,1,2740,21041,132
1107,615,4,1,11321,27815,273
1108,178,4,1,35499,11028,179
1109,311,4,6,35623,8700,14
1110,39,8,4,18343,6411,219
1111,647,2,5,6544,15923,485
1112,4,5,4,45525,2502,412
1113,893,8,5,32566,10857,295
1114,536,8,2,10626,704,439
1115,560,3,5,26954,3900,182
1116,84,3,4,34498,25414,419
1117,930,8,2,22533,8519,192
1118,100,7,4,40199,16318,126
1119,364,6,1,39395,14013,398
1120,79,5,1,19952,25638,160
1121,1022,5,4,36313,14537,294
1122,812,3,3,36429,27106,370
1123,877,1,1,49961,27300,143
1124,614,1,5,33426,7288,399
1125,690,7,4,3116,21217,485
1126,49,8,6,37456,8856,494
1127,1014,1,3,25450,12877,58
1128,434,7,5,21762,21917,288
1129,116,6,2,31954,13369,498
1130,507,1,6,43530,23407,479
1131,142,1,5,41843,27021,214
1132,452,3,6,9815,12088,55
1133,627,1,6,3212,13079,17
1134,311,1,1,7688,7517,86
1135,269,7,5,20090,20069,38
1136,476,5,4,36386,19638,462
1137,88,4,2,41925,29785,157
1138,832,8,4,45123,25115,389
1139,190,3,6,14417,18549,481
1140,167,7,3,44734,6662,317
1141,944,4,3,19456,13470,479
1142,379,8,2,19053,5307,165
1143,296,4,3,49476,28463,11
1144,1046,3,6,36255,7318,323
1145,571,3,1,43010,15055,184
1146,679,4,1,33881,2291,480
1147,1069,1,6,26448,29234,319
1148,355,2,5,13666,6376,115
1149,774,2,6,41499,27057,394
1150,977,3,6,26133,9493,198
1151,994,7,3,34152,1479,402
1152,871,7,2,48630,16882,200
1153,114,1,3,30942,22333,403
1154,141,3,3,38486,24127,350
1155,623,6,6,2420,16613,256
1156,771,1,1,48733,1545,491
1157,128,8,2,12936,25318,274
1158,725,1,3,24402,13299,493
1159,298,5,6,1942,8319,344
1160,277,2,1,10137,13586,381
1161,766,2,2,22259,1627,96
1162,727,2,1,22984,24337,31
1163,668,3,1,6477,14963,100
1164,360,4,6,47668,27783,84
1165,730,6,5,45448,4002,261
1166,31,5,6,21597,22017,395
1167,48,4,2,32528,17819,52
1168,97,1,3,5392,4388,377
1169,836,2,4,28498,19131,11
1170,937,1,2,47574,2314,454
1171,6,5,6,17030,22694,231
1172,35,4,4,34350,28562,262
1173,591,5,3,37466,23634,394
1174,452,6,2,46658,10544,348
1175,546,2,6,39191,22885,451
1176,435,4,5,30027,4063,454
1177,479,1,1,30077,22993,376
1178,867,3,3,30986,24520,93
1179,934,2,2,20037,22949,270
1180,569,1,3,2722,12850,10
1181,296,8,1,33113,6335,11
1182,125,7,1,37540,16042,142
1183,17,8,1,16093,5207,372
1184,70,4,6,22397,13531,413
1185,754,8,6,12916,17454,221
1186,711,8,5,13250,17914,122
1187,669,2,5,16932,29474,308
1188,954,6,2,4626,21039,22
1189,471,5,4,25518,28344,194
1190,385,2,1,10563,24380,189
1191,1011,7,5,29283,12694,384
1192,62,7,6,23622,22645,244
1193,418,4,3,5492,15136,331
1194,875,2,4,12698,8197,76
1195,502,8,5,24476,11179,290
1196,228,5,1,47166,3456,101
1197,311,2,2,12944,29908,29
1198,318,3,6,27822,16929,386
1199,319,1,5,24883,14478,69
1200,217,5,3,31643,18319,183
1201,162,3,1,28098,24083,190
1202,278,5,6,6076,20244,385
1203,145,2,3,25569,22139,149
1204,874,8,1,26382,16692,24
1205,595,3,3,40977,10810,80
1206,142,8,3,12459,14594,286
1207,862,7,2,28127,28167,310
1208,841,1,6,26574,956,69
1209,960,4,2,17593,15350,72
1210,472,7,5,1219,1959,330
1211,674,4,4,48170,15288,254
1212,584,5,3,43096,24810,145
1213,410,5,4,39939,7041,181
1214,966,2,6,37345,29023,155
1215,514,1,2,9942,5847,28
1216,1056,7,5,32082,6094,327
1217,695,1,2,5900,20316,451
1218,359,3,1,4252,26960,477
1219,725,8,6,16055,17139,53
1220,130,3,4,33142,14805,323
1221,762,7,6,5283,12536,74
1222,1029,2,2,24390,4017,143
1223,940,1,6,16061,13172,303
1224,896,8,1,24602,16808,498
1225,532,2,3,40877,15302,181
1226,476,2,6,18280,19016,389
1227,691,8,5,22562,28785,146
1228,616,4,4,37442,4872,380
1229,507,6,4,36586,3061,114
1230,274,5,6,15986,27692,61
1231,792,4,5,9730,27328,21
1232,642,3,5,14939,8487,353
1233,933,8,2,31579,25182,273
1234,1056,3,6,5705,11638,262
1235,715,7,2,12753,29620,194
1236,343,1,6,14595,13088,101
1237,1090,6,5,27382,19687,143
1238,656,1,3,20572,6471,381
1239,1032,3,4,12684,8702,85
1240,952,8,5,42248,26188,441
1241,30,3,1,24206,1811,67
1242,1073,6,2,25396,19676,417
1243,742,2,6,24583,18816,143
1244,66,8,5,19601,23080,464
1245,932,8,2,38644,16795,406
1246,291,6,3,43532,16647,27
1247,941,4,3,27745,3731,152
1248,379,2,1,47379,25669,117
1249,364,5,3,11425,26272,411
1250,55,1,2,45921,29309,328
1251,139,1,2,17944,4653,228
1252,83,7,1,25109,934,383
1253,1079,3,3,11540,10815,325
1254,1000,4,2,15759,19444,345
1255,1076,6,1,32655,1677,132
1256,51,5,2,34754,27248,365
1257,632,1,6,27401,20874,173
1258,831,5,4,24865,7385,488
1259,4,5,2,23706,15298,25
1260,647,7,2,12778,2194,239
1261,324,4,5,31223,5087,50
1262,9,1,6,49583,29221,73
1263,301,8,1,1549,23800,197
1264,266,3,3,9370,3913,430
1265,261,8,3,44082,21505,31
1266,945,8,6,38265,5871,396
1267,642,4,2,34548,14134,354
1268,632,1,3,3920,26459,341
1269,416,2,3,3531,2776,199
1270,570,6,2,15300,18817,282
1271,716,6,3,2023,22439,68
1272,782,6,3,44451,7445,485
1273,972,6,4,30614,8167,357
1274,720,5,6,14450,7010,27
1275,1005,3,3,25457,11053,408
1276,3,5,1,25515,19402,24
1277,663,6,4,48618,25869,380
1278,167,1,2,37427,2226,326
1279,763,8,1,46220,6029,17
1280,133,8,5,12519,5932,267
1281,1028,2,4,15039,10554,112
1282,986,6,3,27252,18391,19
1283,533,7,4,33997,5247,204
1284,177,1,3,13725,11640,220
1285,856,8,1,6359,21537,335
1286,625,5,2,36588,1269,418
1287,252,4,1,43147,13520,468
1288,596,6,5,28642,13560,347
1289,65,5,2,13703,18197,369
1290,445,4,6,49743,14503,152
1291,812,6,6,2024,20822,317
1292,12,1,1,37150,12943,123
1293,27,5,5,48790,1119,306
1294,829,7,5,4241,23219,461
1295,1084,7,1,20398,15167,484
1296,535,1,2,23216,19195,392
1297,409,7,6,6940,17440,302
1298,1015,5,5,22183,13002,78
1299,661,4,6,48252,7146,144
1300,979,5,4,38694,8818,356
1301,492,1,3,23305,2360,70
1302,505,5,4,14398,10678,271
1303,442,1,3,27087,25372,254
1304,650,2,6,25957,8751,325
1305,388,6,6,15885,17744,429
1306,370,1,2,42383,3646,291
1307,908,2,1,1938,7972,495
1308,928,1,1,35484,19184,314
1309,1051,4,5,20553,3496,63
1310,505,7,5,1136,24363,284
1311,874,1,3,46739,18376,403
1312,91,1,5,47101,6179,260
1313,450,1,5,23067,19523,134
1314,400,8,3,45485,16124,40
1315,580,8,3,9490,6543,438
1316,598,4,3,33435,24990,418
1317,929,5,3,36685,26162,70
1318,483,5,3,45061,15648,283
1319,644,7,4,2347,16811,311
1320,1086,3,2,7181,631,466
1321,713,8,1,37696,19421,138
1322,613,1,2,48035,3430,341
1323,1006,5,4,9867,27409,335
1324,530,3,6,41138,6312,418
1325,563,2,4,19071,14235,87
1326,1082,1,2,42363,25649,58
1327,156,2,3,37421,16406,282
1328,39,3,6,2271,16302,188
1329,23,3,5,39120,29634,79
1330,350,8,6,34939,29594,276
1331,679,1,3,45614,5571,243
1332,107,1,1,10272,5831,35
1333,149,8,1,43143,27059,177
1334,98,7,3,13505,10803,491
1335,52,3,4,45616,24292,417
1336,109,4,6,46640,16425,460
1337,387,7,1,21998,20018,194
1338,817,7,2,21992,12493,110
1339,670,1,1,43354,620,448
1340,509,5,5,22629,6815,227
1341,1084,4,3,24584,4280,108
1342,337,2,3,47659,14810,429
1343,626,8,4,34968,5307,321
1344,955,3,4,8109,8556,297
1345,137,5,1,20238,20445,150
1346,46,4,1,37979,20769,293
1347,417,1,1,29443,6066,185
1348,545,1,4,17457,11755,239
1349,688,7,2,48048,20424,225
1350,474,8,6,9340,2430,59
1351,363,8,2,36962,17679,173
1352,341,6,5,5437,25943,13
1353,554,7,2,40131,26219,112
1354,684,4,2,44944,8192,101
1355,9,5,1,43171,25916,177
1356,935,6,5,24271,22791,320
1357,127,6,4,13999,29287,173
1358,1076,7,6,45032,22727,204
1359,536,7,6,42690,14451,187
1360,834,6,5,30351,18363,87
1361,310,8,5,11225,12407,440
1362,913,4,6,36666,20575,279
1363,620,4,4,41125,28304,446
1364,785,5,2,7792,24261,454
1365,640,2,3,29520,12917,447
1366,403,4,2,7003,19829,497
1367,100,8,3,17227,16818,458
1368,25,5,1,10382,6317,85
1369,826,4,1,10029,4998,73
1370,540,4,1,6349,19989,393
1371,865,8,3,22837,13471,62
1372,671,4,5,12625,6049,236
1373,669,8,2,25600,4789,23
1374,296,8,2,36945,26862,83
1375,709,6,1,11648,19865,352
1376,32,2,6,22265,1567,224
1377,547,4,2,27271,23103,485
1378,340,2,5,23335,9167,347
1379,621,5,5,32734,16497,476
1380,772,8,4,2711,24424,159
1381,401,3,2,8819,27917,478
1382,328,7,1,2071,14468,402
1383,894,7,1,33618,5951,271
1384,587,6,2,10949,4659,102
1385,941,8,2,12189,10467,250
1386,431,3,3,2206,17403,90
1387,173,5,4,25067,10613,288
1388,187,8,1,9141,6142,373
1389,226,6,5,46012,17389,314
1390,578,2,4,46773,23062,349
1391,217,6,5,10030,29476,419
1392,158,8,6,20041,11462,90
1393,857,1,4,18600,10619,81
1394,118,1,4,37610,12211,285
1395,910,7,5,9665,21605,349
1396,21,5,5,32813,14523,77
1397,888,1,4,27568,5140,82
1398,1088,7,4,7816,17898,429
1399,830,7,4,11359,3444,442
1400,636,4,6,19638,12498,317
1401,249,7,5,14102,28162,138
1402,94,7,5,34459,12559,348
1403,439,6,2,7557,16179,160
1404,1033,4,5,38010,9069,219
1405,434,1,5,10626,13263,434
1406,980,7,6,31955,19760,238
1407,37,5,4,45625,27649,112
1408,682,2,4,26317,15610,400
1409,997,7,4,46847,27782,438
1410,989,4,3,21357,11653,290
1411,1076,6,6,15833,27667,75
1412,465,5,5,12249,23757,421
1413,1071,6,1,38786,27654,55
1414,403,1,1,35838,22220,367
1415,692,6,6,29382,6749,262
1416,1059,5,6,38879,25904,447
1417,219,5,2,11550,4589,56
1418,667,4,6,26853,27249,153
1419,259,3,6,38030,5343,102
1420,319,4,1,9472,11601,139
1421,1025,4,5,27007,13362,359
1422,103,3,4,20765,17336,144
1423,549,2,2,46610,11249,235
1424,589,1,3,49789,6145,92
1425,684,7,2,15849,7324,386
1426,366,6,6,13298,25779,236
1427,247,4,5,33483,8599,309
1428,1077,1,4,12383,6717,364
1429,530,7,2,48302,11121,254
1430,468,1,6,44535,19367,126
1431,912,8,3,7065,24165,31
1432,804,5,2,15541,4480,346
1433,358,6,3,17027,7483,427
1434,151,4,5,32124,14821,483
1435,1063,7,3,26804,27570,414
1436,42,6,5,23845,20193,146
1437,377,8,5,22152,2113,447
1438,384,5,6,6673,3369,66
1439,97,3,5,37306,2119,374
1440,515,2,1,23026,5785,345
1441,304,7,4,8731,11829,402
1442,581,5,6,6431,18972,104
1443,754,7,4,46114,14632,437
1444,43,4,3,15964,23256,33
1445,469,2,1,40927,26008,79
1446,365,8,1,12783,22328,243
1447,146,7,3,44358,19752,286
1448,778,2,5,1492,17125,145
1449,698,8,5,6664,16431,378
1450,297,1,2,19214,2270,201
1451,596,5,4,48354,9327,189
1452,471,2,1,24974,11053,38
1453,265,1,1,35118,19529,474
1454,544,4,4,13443,2247,413
1455,1020,4,3,25677,29663,279
1456,643,3,3,37946,23307,458
1457,582,8,3,36549,838,208
1458,562,3,4,47903,23514,302
1459,387,2,2,33153,17426,262
1460,410,5,4,14865,23465,296
1461,167,7,6,9625,10978,487
1462,237,6,4,18524,29134,13
1463,554,1,2,49793,6849,389
1464,725,6,2,25852,4371,405
1465,678,5,1,44659,21695,38
1466,503,3,1,21606,17799,357
1467,902,5,1,33844,23475,348
1468,702,8,1,34316,9464,402
1469,806,5,6,43767,10552,117
1470,19,6,1,4786,22006,334
1471,681,8,3,27724,27799,205
1472,333,4,4,47632,23407,396
1473,427,5,1,15538,14177,77
1474,84,2,3,26035,29913,263
1475,320,4,5,40072,16874,338
1476,940,6,1,40561,5866,341
1477,1060,1,3,13134,29513,489
1478,704,2,6,47677,25932,227
1479,54,7,3,38182,6664,323
1480,124,7,6,2743,21217,220
1481,645,1,3,38033,5520,495
1482,1096,6,4,18728,19214,318
1483,290,2,2,40933,6398,405
1484,758,2,3,40741,10307,297
1485,467,1,2,24114,7699,19
1486,903,2,6,39922,3696,185
1487,366,7,3,34341,3805,313
1488,872,5,6,6893,11915,12
1489,41,1,4,3244,22388,497
1490,705,2,1,24564,4504,448
1491,676,7,1,1739,781,283
1492,677,4,3,20535,13482,429
1493,386,6,6,26082,17498,215
1494,763,7,6,5618,4601,284
1495,1059,6,6,41067,7427,387
1496,409,5,6,38738,27036,218
1497,241,3,3,24209,24248,383
1498,773,3,3,24458,19969,178
1499,1073,2,3,26807,28932,432
1500,405,3,1,24957,17048,331
1501,486,1,4,3346,6175,34
1502,734,4,1,14104,4563,31
1503,816,5,5,14209,6401,156
1504,490,2,2,6332,13283,240
1505,616,1,6,26193,26703,78
1506,908,1,6,43966,3434,195
1507,800,1,4,30430,24782,473
1508,773,4,2,36480,23377,41
1509,338,2,4,23639,3641,475
1510,22,4,5,16295,21820,199
1511,404,8,4,43707,18840,353
1512,1038,7,2,20085,17861,418
1513,808,8,3,47565,19315,24
1514,684,1,3,16096,23459,455
1515,663,6,4,21581,1318,101
1516,171,2,6,13085,25104,417
1517,874,5,1,36482,23181,56
1518,979,3,5,39940,13997,76
1519,297,6,5,31363,19672,340
1520,104,4,1,19664,12523,466
1521,136,4,6,9118,615,314
1522,764,6,1,9113,15504,64
1523,926,8,2,3562,20219,346
1524,812,5,1,47214,3419,341
1525,370,2,6,17449,10469,479
1526,65,2,6,16334,20672,143
1527,410,7,4,37188,23860,368
1528,167,7,4,14152,10443,188
1529,712,7,6,41450,9052,181
1530,955,6,4,14167,28123,144
1531,640,4,1,26350,6916,138
1532,384,3,4,29916,2727,197
1533,749,5,2,13037,17626,30
1534,121,1,6,8155,21201,400
1535,422,6,3,40425,27140,460
1536,922,1,6,47299,12949,400
1537,319,7,5,19444,12244,148
1538,85,4,3,39893,29690,297
1539,172,8,3,26339,19859,187
1540,176,5,3,38977,25133,466
1541,436,5,4,23278,28837,163
1542,358,7,5,27691,13274,479
1543,452,6,1,23267,14283,190
1544,804,1,4,28058,25636,405
1545,11,8,3,19869,21180,100
1546,782,2,6,12590,25676,405
1547,981,4,1,23408,20652,357
1548,939,6,4,37463,6094,308
1549,157,7,2,39070,17428,462
1550,224,1,5,37022,7538,449
1551,747,4,3,42639,17476,83
1552,869,8,1,5507,18382,206
1553,604,7,4,32606,7491,74
1554,725,4,6,47135,2405,226
1555,1060,3,5,11021,28928,285
1556,784,3,2,38245,19840,437
1557,428,6,3,12645,16610,326
1558,102,7,6,3129,23737,37
1559,502,6,2,39773,26616,351
1560,1093,5,5,34767,11350,464
1561,1004,6,2,5823,5955,314
1562,207,8,3,45739,12972,152
1563,704,2,4,15340,14523,181
1564,634,6,5,14433,16353,453
1565,908,7,1,3128,10903,66
1566,953,4,4,45067,4288,493
1567,33,4,6,24143,10779,99
1568,372,6,1,32937,25644,444
1569,166,5,6,33585,1750,492
1570,496,8,3,44349,11744,446
1571,520,3,6,21729,1546,155
1572,628,2,1,19351,12176,397
