LoadID,DateKey,TableName,RecordCount,MissingValues,ErrorCount,LoadDurationSeconds,LoadStatus
673,650,Transaction,132908,4575,404,205,Success
674,834,Loan,153414,2392,376,161,Success
675,589,Branch,2710,3029,64,588,Success
676,332,Loan,97608,1017,120,475,Success
677,761,Account,163275,4749,250,341,Success
678,220,Branch,118377,1590,419,417,Success
679,321,Transaction,176888,3526,381,524,Success
680,694,Card,20305,2591,82,162,Success
681,735,Account,27088,1664,118,546,Success
682,355,Transaction,30716,3286,382,63,Success
683,914,Branch,32113,587,150,744,Fail
684,574,Customer,41655,2962,450,572,Success
685,834,Account,57020,1443,218,484,Success
686,249,Branch,70522,1018,187,411,Success
687,931,Transaction,170194,1444,405,453,Fail
688,913,Customer,25159,2245,465,662,Success
689,317,Customer,181817,4787,196,377,Success
690,831,Loan,74465,1215,232,672,Success
691,823,Account,38076,4127,25,643,Success
692,201,Loan,37641,400,488,134,Fail
693,376,Loan,2776,351,6,519,Success
694,15,Product,60110,4541,203,323,Success
695,778,Card,192376,2750,346,206,Success
696,920,Account,174851,4217,86,488,Success
697,1038,Transaction,66722,53,462,233,Success
698,571,Product,4591,281,78,107,Success
699,321,Product,167622,4377,298,647,Success
700,558,Branch,63945,401,319,713,Success
701,359,Card,161664,1422,293,269,Success
702,868,Account,66665,3035,198,585,Success
703,469,Product,17907,3397,341,183,Success
704,392,Account,43644,816,34,745,Success
705,567,Loan,92347,2353,151,261,Success
706,710,Branch,184324,291,169,782,Fail
707,841,Loan,26740,2259,453,761,Success
708,651,Account,23432,2659,294,552,Success
709,101,Branch,9746,3165,19,31,Success
710,325,Transaction,108881,1151,124,159,Success
711,852,Transaction,19569,62,135,348,Success
712,941,Account,192729,2297,298,569,Fail
713,1063,Branch,115882,2657,386,347,Success
714,149,Loan,62682,612,434,612,Success
715,515,Account,140662,3372,162,72,Success
716,806,Transaction,103911,237,499,599,Success
717,623,Loan,61483,4091,444,676,Success
718,493,Branch,23138,4760,255,627,Success
719,851,Customer,48107,1091,449,276,Success
720,365,Branch,179163,4233,495,699,Success
721,634,Customer,128809,1850,169,755,Success
722,764,Account,169922,1758,13,596,Success
723,508,Account,77239,3262,323,593,Success
724,321,Customer,172408,3816,213,74,Success
725,328,Account,180215,1650,119,216,Success
726,1023,Card,102471,3239,104,727,Fail
727,182,Product,41674,3918,215,394,Success
728,878,Card,6918,2136,473,245,Success
729,482,Customer,110392,94,194,513,Success
730,60,Loan,43346,3538,159,357,Success
731,628,Card,115329,2960,201,468,Success
732,617,Branch,198177,1664,403,645,Success
733,915,Branch,7470,221,392,49,Success
734,248,Customer,15230,3434,461,316,Success
735,600,Account,37907,1305,195,435,Success
736,893,Account,5885,760,241,793,Success
737,846,Card,51743,3576,436,763,Success
738,116,Card,62609,3054,408,30,Success
739,853,Loan,79359,1474,123,249,Success
740,213,Transaction,69823,4054,469,305,Success
741,58,Product,113185,1555,87,795,Success
742,621,Account,186495,4640,244,614,Success
743,1096,Transaction,106693,1614,372,503,Success
744,493,Account,11420,4998,420,636,Fail
745,100,Loan,5240,3577,279,329,Success
746,1071,Product,126042,3805,136,311,Success
747,1024,Transaction,197278,3094,362,686,Success
748,246,Account,26695,599,19,663,Success
749,532,Transaction,125506,246,283,157,Success
750,172,Branch,172134,3649,169,227,Fail
751,824,Product,23770,2060,246,34,Success
752,265,Account,173729,1859,396,758,Success
753,372,Transaction,55320,502,415,574,Success
754,264,Product,11374,2457,463,270,Success
755,249,Customer,64859,1610,270,559,Success
756,1013,Loan,8016,431,119,61,Fail
757,724,Product,154176,2351,46,434,Success
758,553,Account,3090,2673,159,430,Success
759,457,Branch,158699,922,54,415,Success
760,689,Transaction,132515,1723,126,357,Success
761,944,Branch,88735,2508,13,477,Success
762,86,Account,6301,2144,237,551,Success
763,1071,Transaction,189464,790,479,532,Fail
764,772,Customer,174043,402,115,116,Success
765,56,Product,193433,1445,272,174,Success
766,156,Branch,97463,286,207,74,Success
767,818,Account,71597,3029,486,686,Success
768,838,Account,172641,4039,269,465,Success
769,421,Account,112913,3914,396,555,Success
770,340,Product,178809,3428,51,391,Success
771,424,Transaction,114166,2940,106,154,Fail
772,271,Customer,90462,723,455,758,Success
773,123,Product,127169,17,363,194,Success
774,248,Branch,60734,1415,400,304,Success
775,1046,Product,109905,378,361,471,Success
776,393,Account,9318,4908,302,494,Success
777,120,Loan,176964,4337,325,779,Fail
778,477,Transaction,152244,4484,173,703,Success
779,479,Card,51311,4842,267,480,Success
780,135,Transaction,131964,467,231,223,Success
781,792,Transaction,136047,1804,151,236,Success
782,1044,Loan,174087,313,264,401,Success
783,647,Transaction,176682,3020,38,712,Success
784,735,Account,187592,140,266,548,Success
785,937,Loan,95341,220,127,501,Success
786,178,Product,151952,1219,338,779,Success
787,304,Product,164796,936,105,37,Success
788,223,Product,28676,95,372,267,Success
789,55,Card,186340,4417,456,330,Success
790,969,Transaction,116242,3779,54,54,Success
791,157,Branch,171238,2398,60,63,Success
792,800,Card,148340,434,183,298,Success
793,898,Customer,136756,499,63,486,Success
794,371,Transaction,197373,2636,222,616,Success
795,814,Account,186772,4539,31,178,Success
796,914,Product,74584,2758,219,333,Success
797,969,Branch,20555,2970,336,476,Success
798,808,Product,115717,743,47,68,Success
799,36,Transaction,162395,1492,458,758,Success
800,396,Customer,32547,1093,499,528,Success
801,357,Branch,93076,401,222,702,Success
802,361,Account,134905,4749,63,225,Success
803,37,Transaction,49391,2538,166,773,Success
804,327,Product,179637,680,244,349,Success
805,179,Account,122906,3343,425,539,Success
806,330,Account,161504,3574,448,783,Success
807,486,Card,165437,3488,201,721,Success
808,503,Branch,31824,187,327,202,Success
809,515,Account,94246,3675,22,389,Success
810,455,Card,26193,4422,397,620,Success
811,238,Customer,32837,2720,31,485,Success
812,880,Transaction,198412,2690,12,277,Success
813,1094,Loan,46619,1574,147,305,Fail
814,165,Product,33715,134,14,375,Success
815,176,Transaction,135601,375,446,761,Success
816,658,Account,156720,2570,122,587,Success
817,335,Customer,191759,1769,157,259,Success
818,753,Loan,152109,1413,214,191,Success
819,253,Customer,173599,2149,32,314,Success
820,591,Account,13598,4965,325,409,Fail
821,177,Loan,19529,4853,63,197,Success
822,311,Loan,152202,4441,422,763,Fail
823,6,Account,153881,868,257,321,Success
824,1016,Customer,114066,641,136,413,Success
825,427,Product,25766,4263,232,472,Success
826,304,Branch,2096,694,305,663,Success
827,479,Account,107700,2898,425,639,Success
828,106,Loan,19716,620,158,133,Success
829,356,Transaction,58418,3831,398,211,Success
830,641,Branch,155175,1772,38,708,Success
831,205,Account,7431,4505,126,230,Success
832,1048,Card,133396,909,347,410,Success
833,86,Loan,113977,3468,289,430,Success
834,587,Branch,65064,730,150,68,Success
835,470,Loan,166299,3612,278,716,Success
836,165,Product,99864,1647,369,416,Success
837,851,Branch,80059,4092,395,491,Success
838,1087,Loan,16200,581,15,730,Success
839,996,Product,126029,2282,63,493,Success
840,608,Transaction,52992,4580,453,464,Success
841,518,Transaction,130592,764,336,793,Success
842,9,Customer,116340,490,188,179,Success
843,941,Loan,178554,281,150,491,Success
844,437,Branch,98248,896,142,705,Success
845,507,Card,133524,3133,127,272,Success
846,179,Account,197759,2667,413,358,Success
847,121,Card,24731,4528,65,88,Success
848,1028,Product,47380,3798,410,779,Success
849,285,Loan,176738,3259,369,592,Success
850,295,Product,107817,1079,89,353,Success
851,1042,Transaction,34063,3177,196,378,Success
852,5,Product,62339,1888,195,661,Success
853,247,Branch,143625,2562,61,641,Success
854,652,Card,166681,3073,285,59,Success
855,675,Card,84709,4818,287,378,Success
856,144,Loan,31379,1486,9,649,Success
857,272,Customer,145458,769,114,103,Success
858,66,Loan,42673,846,115,134,Success
859,956,Product,66386,4513,53,333,Success
860,371,Account,58524,3388,338,251,Success
861,815,Loan,63356,419,367,418,Success
862,380,Transaction,1773,3904,147,204,Success
863,403,Customer,103345,1347,410,290,Success
864,1019,Product,81476,2274,283,390,Success
865,891,Account,11502,4442,289,239,Success
866,1011,Product,151132,368,493,27,Success
867,454,Transaction,52530,1873,241,36,Success
868,76,Account,53873,158,381,391,Success
869,147,Loan,22127,1917,456,470,Success
870,971,Transaction,91098,2642,325,340,Success
871,819,Product,137067,1917,451,750,Success
872,451,Customer,36001,340,119,731,Success
873,1040,Loan,151220,4881,498,78,Success
874,387,Customer,141055,2233,299,332,Success
875,683,Account,52815,1562,462,450,Success
876,233,Card,143808,4767,469,767,Fail
877,824,Transaction,42789,4025,83,728,Success
878,212,Loan,1807,2020,221,92,Success
879,160,Product,146188,1950,479,477,Success
880,878,Loan,74939,1753,142,681,Success
881,150,Account,23144,3463,432,335,Success
882,18,Loan,120091,1969,369,356,Success
883,386,Transaction,87130,4257,435,502,Success
884,59,Product,81983,3834,417,651,Success
885,410,Branch,176295,1390,303,370,Success
886,144,Customer,109239,2627,15,41,Success
887,532,Transaction,18625,1961,19,413,Success
888,286,Account,44297,1184,414,439,Success
889,335,Branch,122212,1754,328,746,Success
890,826,Branch,162503,3779,53,695,Success
891,54,Account,193208,2271,91,406,Success
892,663,Customer,35696,2353,86,545,Success
893,631,Account,132820,2057,191,714,Fail
894,129,Transaction,177445,3914,287,237,Success
895,935,Card,85692,3379,187,798,Success
896,228,Transaction,190576,97,467,529,Success
897,961,Transaction,91270,2258,253,258,Success
898,257,Account,152209,4294,221,443,Success
899,704,Loan,97381,1988,71,470,Success
900,701,Loan,112566,2591,141,482,Success
901,126,Loan,158212,3654,257,204,Success
902,446,Account,166358,2937,193,690,Success
903,514,Customer,60029,3670,127,631,Fail
904,462,Card,45495,2564,396,304,Success
905,216,Transaction,53477,4389,316,248,Fail
906,370,Transaction,155788,1116,404,332,Success
907,609,Account,151311,3769,426,124,Success
908,787,Product,173718,1088,211,436,Fail
909,42,Product,178412,2079,208,66,Success
910,156,Transaction,19905,4449,107,357,Success
911,986,Loan,78066,449,95,247,Success
912,695,Loan,143831,3647,474,593,Success
913,1086,Loan,116619,2577,439,498,Success
914,517,Transaction,155547,5,137,52,Success
915,335,Customer,157789,4493,440,662,Success
916,146,Customer,12824,4386,443,310,Success
917,80,Customer,140579,500,241,308,Success
918,1048,Loan,152518,220,458,169,Success
919,863,Product,19380,4660,47,298,Success
920,470,Account,117956,2565,250,574,Success
921,282,Transaction,101208,1597,176,149,Success
922,590,Branch,21321,170,199,346,Success
923,721,Customer,1932,1965,339,481,Success
924,2,Loan,116710,2264,82,39,Success
925,683,Transaction,25317,34,466,739,Success
926,581,Product,95448,2417,361,349,Success
927,727,Customer,32909,3338,146,629,Success
928,147,Account,126767,1739,276,556,Success
929,968,Account,155152,3177,240,24,Fail
930,1041,Loan,71296,1236,481,686,Success
931,160,Customer,25327,2039,48,707,Success
932,319,Product,58100,4280,147,36,Success
933,1027,Account,48351,1833,479,634,Fail
934,815,Transaction,180598,4149,3,677,Success
935,766,Loan,18142,2896,54,226,Success
936,543,Customer,44352,3470,444,133,Success
937,798,Product,60961,4960,349,565,Success
938,660,Account,62505,3829,412,412,Success
939,438,Account,33524,750,365,375,Success
940,319,Transaction,145623,874,318,658,Success
941,155,Loan,199032,2795,346,168,Success
942,407,Customer,48648,2072,196,744,Success
943,599,Loan,65852,2297,71,433,Success
944,289,Branch,15571,2482,214,441,Success
945,28,Card,186110,2325,114,66,Fail
946,355,Loan,24369,4892,233,239,Success
947,233,Customer,130966,3170,33,148,Success
948,937,Product,34681,1610,323,427,Fail
949,537,Loan,27574,457,39,337,Success
950,294,Product,154119,4510,209,607,Success
951,260,Card,15366,3715,326,505,Success
952,898,Product,125306,1014,289,85,Success
953,438,Card,169468,3051,186,679,Success
954,607,Branch,157146,1856,84,31,Success
955,494,Branch,11098,4261,164,67,Fail
956,477,Product,97859,520,399,436,Success
957,52,Product,112486,1492,38,346,Success
958,358,Branch,196494,1497,233,428,Success
959,1086,Branch,8382,2634,477,705,Success
960,25,Product,14270,2445,464,309,Success
961,1084,Card,128588,1104,167,396,Success
962,328,Product,187463,3080,86,559,Success
963,52,Transaction,64588,1845,7,159,Success
964,569,Loan,104438,3661,273,450,Success
965,336,Customer,117289,3880,65,794,Success
966,102,Card,1924,3548,493,559,Success
967,560,Account,47096,3575,256,706,Fail
968,792,Customer,28831,1120,283,359,Success
969,961,Customer,63798,628,232,139,Success
970,818,Product,11387,339,468,691,Success
971,40,Card,90778,263,236,376,Success
972,671,Account,22647,3499,207,478,Success
973,567,Loan,98981,1066,131,659,Success
974,927,Branch,16143,4809,409,726,Success
975,270,Branch,70336,4089,179,603,Success
976,1047,Account,3398,1251,292,334,Success
977,434,Customer,153508,2546,274,213,Success
978,210,Account,20620,340,45,418,Success
979,859,Account,83853,2377,74,575,Success
980,766,Card,163144,2797,206,322,Success
981,48,Transaction,160282,148,225,201,Success
982,1004,Branch,103335,4408,497,781,Success
983,520,Loan,24381,702,101,662,Success
984,426,Customer,166140,716,360,170,Success
985,914,Customer,88225,4113,98,554,Success
986,343,Transaction,152030,307,137,92,Success
987,294,Product,73900,2956,206,780,Success
988,969,Branch,154634,3091,493,584,Success
989,271,Transaction,14612,968,446,386,Success
990,114,Transaction,74921,1195,175,337,Success
991,695,Branch,30074,1948,417,721,Fail
992,20,Product,17450,81,23,418,Success
993,382,Product,166808,2626,231,116,Success
994,627,Customer,125909,641,380,212,Success
995,1092,Branch,6343,3932,401,83,Success
996,624,Account,29177,2568,132,127,Success
997,64,Transaction,39440,4663,69,643,Success
998,184,Branch,132351,2704,308,771,Success
999,227,Loan,30037,1909,453,349,Success
1000,754,Branch,50558,952,340,490,Success
1001,955,Branch,61207,4549,431,173,Success
1002,98,Account,140825,2959,172,299,Success
1003,656,Account,161522,1914,148,677,Success
1004,542,Account,141668,3081,96,455,Success
1005,555,Transaction,1844,3704,178,783,Success
1006,560,Product,72892,1846,230,49,Success
1007,867,Transaction,67490,2392,335,636,Success
1008,309,Loan,40588,347,5,744,Success
1009,353,Transaction,26298,3948,6,506,Success
1010,283,Loan,181637,1628,128,461,Fail
1011,1029,Account,89824,2145,486,69,Success
1012,374,Account,168677,4582,170,556,Success
1013,572,Transaction,72763,1192,229,256,Success
1014,426,Loan,171829,1619,362,547,Success
1015,32,Product,11352,1219,468,360,Fail
1016,193,Card,120303,85,256,135,Success
1017,836,Transaction,164713,2127,6,426,Success
1018,495,Customer,114169,1258,208,102,Success
1019,682,Loan,7835,2085,387,742,Success
1020,848,Customer,86623,4069,101,548,Success
1021,867,Loan,173721,2334,297,66,Success
1022,1015,Account,52904,2167,229,386,Success
1023,926,Customer,127951,154,201,719,Success
1024,115,Customer,85519,4373,82,103,Success
1025,109,Loan,2584,666,426,104,Success
1026,478,Transaction,165988,859,395,484,Success
1027,84,Card,143748,1520,304,239,Success
1028,952,Branch,20023,2726,35,627,Success
1029,141,Transaction,160642,3383,0,107,Success
1030,40,Loan,38874,2232,160,288,Success
1031,407,Loan,90015,2844,492,168,Success
1032,768,Customer,116768,1993,258,423,Success
1033,300,Account,198442,4489,125,109,Success
1034,682,Customer,113608,238,25,445,Success
1035,200,Loan,45859,4530,114,410,Fail
1036,626,Customer,160840,4430,482,88,Success
1037,571,Transaction,135131,2983,198,355,Success
