TransactionID,CustomerID,DateKey,Amount,Channel,TransactionType,IsFlagged
688,2028,380,48149,POS,Transfer,0
689,1149,864,58969,POS,Withdrawal,0
690,1480,21,70057,POS,Transfer,0
691,2426,914,52811,Online,Withdrawal,0
692,82,594,30483,POS,Deposit,0
693,1636,586,21406,ATM,Deposit,0
694,150,921,10090,ATM,Transfer,0
695,2170,1090,97879,Online,Deposit,0
696,2118,766,87869,Online,Transfer,0
697,132,616,6223,Online,Payment,0
698,1611,243,94259,POS,Payment,0
699,2964,409,66491,POS,Withdrawal,0
700,692,444,9155,ATM,Transfer,0
701,362,429,71915,POS,Deposit,0
702,866,465,52244,POS,Transfer,0
703,1225,1018,89285,Online,Withdrawal,0
704,1940,115,24529,POS,Transfer,0
705,1393,1021,22867,POS,Withdrawal,0
706,539,323,95206,ATM,Withdrawal,0
707,752,921,17265,POS,Withdrawal,0
708,792,383,53469,Online,Transfer,0
709,2129,62,97913,Online,Payment,0
710,1649,29,73918,ATM,Transfer,0
711,2246,1068,94793,POS,Transfer,0
712,580,252,33412,ATM,Withdrawal,0
713,2675,943,93712,ATM,Deposit,0
714,333,698,62207,Online,Payment,0
715,478,625,41522,POS,Deposit,0
716,1012,827,77017,Online,Transfer,0
717,32,972,40474,Online,Withdrawal,0
718,1660,732,23653,Online,Transfer,0
719,2492,1069,73379,POS,Withdrawal,0
720,2728,993,61399,POS,Deposit,0
721,438,640,48545,Online,Withdrawal,0
722,679,751,55621,ATM,Payment,0
723,1590,213,5042,ATM,Payment,0
724,2518,145,66083,Online,Deposit,0
725,2151,217,6970,POS,Payment,1
726,785,467,53870,ATM,Deposit,0
727,181,802,30960,ATM,Withdrawal,1
728,405,464,39216,POS,Deposit,0
729,60,574,66371,ATM,Payment,0
730,290,280,43944,ATM,Transfer,0
731,1195,79,79801,POS,Deposit,0
732,2749,354,83011,POS,Transfer,0
733,1732,604,67445,ATM,Payment,0
734,870,1039,69304,Online,Transfer,0
735,2471,428,46617,Online,Payment,0
736,70,332,78866,ATM,Payment,0
737,27,950,16455,ATM,Payment,0
738,2643,207,15307,ATM,Transfer,0
739,1620,722,53989,POS,Withdrawal,0
740,2196,665,16624,ATM,Transfer,0
741,1281,414,83255,ATM,Payment,0
742,1729,783,96809,Online,Transfer,0
743,1202,64,98046,Online,Withdrawal,0
744,2392,902,64976,POS,Transfer,0
745,1683,908,85979,Online,Withdrawal,0
746,1512,828,85802,Online,Transfer,0
747,1600,398,91106,POS,Deposit,0
748,216,493,41503,ATM,Deposit,0
749,1737,639,19151,ATM,Transfer,0
750,1367,288,84261,ATM,Withdrawal,0
751,2625,908,65412,ATM,Payment,0
752,2833,459,44797,ATM,Withdrawal,0
753,1473,256,50273,Online,Transfer,0
754,1505,12,52074,ATM,Withdrawal,0
755,728,396,65844,POS,Payment,0
756,1991,932,5230,ATM,Transfer,0
757,1288,28,9433,POS,Withdrawal,0
758,2538,440,85601,Online,Deposit,1
759,1928,322,42842,ATM,Payment,0
760,720,905,74270,POS,Withdrawal,0
761,2878,1055,97759,Online,Deposit,0
762,2333,270,41768,ATM,Transfer,0
763,899,605,17495,POS,Withdrawal,0
764,1744,714,19958,POS,Deposit,0
765,2902,354,6282,ATM,Withdrawal,0
766,2144,868,21660,POS,Transfer,0
767,242,116,6083,ATM,Withdrawal,0
768,1114,647,13007,Online,Transfer,0
769,1881,779,61766,Online,Deposit,0
770,2457,841,15660,POS,Payment,0
771,1263,144,37845,POS,Transfer,0
772,646,631,60954,POS,Withdrawal,0
773,2792,925,37697,Online,Payment,0
774,2948,702,30583,POS,Withdrawal,0
775,750,286,75375,ATM,Transfer,0
776,232,726,16194,ATM,Deposit,0
777,375,954,37435,POS,Transfer,0
778,2189,40,47380,Online,Transfer,0
779,2669,643,20384,POS,Deposit,1
780,1592,687,82985,ATM,Payment,0
781,516,1087,26991,POS,Deposit,0
782,2123,538,97056,ATM,Transfer,0
783,2940,871,91062,POS,Withdrawal,0
784,131,27,39240,ATM,Withdrawal,0
785,1954,764,48350,Online,Transfer,0
786,2229,843,84609,Online,Payment,0
787,1865,320,74520,Online,Withdrawal,0
788,857,637,55070,ATM,Withdrawal,0
789,2310,163,84391,Online,Payment,0
790,527,719,68798,POS,Deposit,0
791,1057,1051,85668,POS,Deposit,0
792,2384,198,3200,POS,Withdrawal,0
793,1994,396,47968,POS,Withdrawal,1
794,1419,17,26310,Online,Payment,0
795,736,679,89418,ATM,Withdrawal,0
796,1126,824,48029,Online,Transfer,0
797,800,745,52031,Online,Payment,0
798,1362,34,79294,POS,Payment,0
799,2370,593,37918,ATM,Withdrawal,0
800,2946,691,88708,POS,Payment,0
801,290,877,43722,Online,Payment,0
802,409,265,70871,Online,Withdrawal,0
803,1710,805,60752,Online,Payment,0
804,2275,1029,29436,Online,Withdrawal,0
805,1735,770,99510,Online,Transfer,0
806,1059,488,7973,Online,Withdrawal,0
807,1646,525,74598,ATM,Deposit,0
808,250,650,81586,ATM,Transfer,0
809,2467,523,70991,ATM,Transfer,0
810,2978,581,6944,POS,Deposit,0
811,1347,738,18525,ATM,Deposit,1
812,2420,284,21522,ATM,Withdrawal,0
813,1644,812,42575,Online,Transfer,0
814,1070,873,69361,Online,Withdrawal,1
815,1406,636,32756,Online,Transfer,0
816,2010,375,99088,ATM,Transfer,0
817,2032,819,74562,Online,Transfer,0
818,287,270,53039,Online,Transfer,0
819,2625,176,23227,Online,Withdrawal,0
820,1490,1083,42355,POS,Transfer,0
821,402,115,35962,POS,Payment,0
822,304,880,23576,Online,Transfer,0
823,591,451,44833,ATM,Deposit,0
824,1172,773,93508,ATM,Deposit,0
825,366,298,41593,POS,Deposit,0
826,1296,282,70504,ATM,Deposit,0
827,648,44,36706,ATM,Transfer,0
828,51,545,31041,Online,Withdrawal,0
829,2093,1074,53103,POS,Transfer,0
830,1169,395,36920,ATM,Deposit,0
831,291,1069,78246,POS,Transfer,0
832,1713,386,92646,Online,Deposit,0
833,1411,273,67830,ATM,Deposit,0
834,692,702,82147,POS,Withdrawal,0
835,682,110,49213,ATM,Deposit,0
836,1690,504,86656,POS,Transfer,0
837,842,142,81514,Online,Payment,0
838,2929,1037,13793,ATM,Withdrawal,0
839,1496,204,89873,ATM,Withdrawal,0
840,1455,651,70968,ATM,Transfer,0
841,2772,331,93287,POS,Withdrawal,0
842,1331,290,88975,POS,Payment,0
843,952,617,55089,POS,Deposit,0
844,2118,304,24581,Online,Deposit,0
845,477,837,46891,ATM,Withdrawal,0
846,1262,766,46517,ATM,Deposit,0
847,465,979,63312,ATM,Payment,1
848,1272,36,24427,POS,Deposit,0
849,2069,231,47351,POS,Transfer,0
850,511,731,35362,ATM,Deposit,0
851,2177,925,37542,Online,Payment,0
852,1106,741,68361,Online,Payment,0
853,280,433,38015,ATM,Withdrawal,0
854,1476,792,71214,POS,Deposit,0
855,2520,68,62430,Online,Transfer,0
856,446,1002,31871,ATM,Transfer,0
857,2943,652,65176,POS,Transfer,0
858,1692,1081,13819,POS,Transfer,0
859,2972,692,77280,Online,Withdrawal,0
860,2552,184,7114,POS,Withdrawal,0
861,2,112,37625,POS,Payment,0
862,1855,157,21707,POS,Deposit,0
863,836,793,15121,Online,Payment,0
864,2750,425,18331,Online,Deposit,0
865,618,124,86437,Online,Withdrawal,0
866,1572,553,24743,Online,Deposit,0
867,2805,734,45652,ATM,Withdrawal,0
868,856,165,49276,Online,Payment,0
869,791,903,43909,Online,Payment,0
870,1235,711,55089,Online,Payment,0
871,1443,340,41656,ATM,Deposit,0
872,911,52,10781,ATM,Payment,0
873,2793,341,91897,Online,Withdrawal,0
874,2725,451,23723,Online,Transfer,0
875,330,965,74918,ATM,Withdrawal,0
876,655,326,25032,Online,Transfer,0
877,1116,320,1744,Online,Payment,0
878,2359,1018,6489,Online,Deposit,0
879,1509,939,38500,POS,Transfer,0
880,2553,173,78065,Online,Transfer,0
881,2408,737,37648,ATM,Payment,0
882,2312,1013,36874,ATM,Deposit,0
883,489,161,14987,Online,Transfer,0
884,264,686,67627,POS,Deposit,0
885,2856,341,28468,ATM,Transfer,0
886,2555,72,36120,Online,Deposit,0
887,727,990,2420,ATM,Payment,0
888,2660,234,81735,ATM,Transfer,0
889,1002,358,62190,POS,Payment,0
890,139,205,54270,Online,Withdrawal,0
891,575,1051,73028,POS,Payment,0
892,2170,416,3649,Online,Transfer,0
893,2608,402,64142,Online,Transfer,0
894,1564,454,31293,POS,Deposit,0
895,1179,80,14776,ATM,Payment,0
896,2230,620,966,POS,Withdrawal,0
897,1243,852,4191,POS,Withdrawal,0
898,648,498,15478,Online,Withdrawal,0
899,1763,135,62673,ATM,Transfer,0
900,2419,761,9424,Online,Transfer,0
901,1589,596,94183,ATM,Withdrawal,0
902,2622,1018,13773,POS,Transfer,0
903,988,870,36140,ATM,Withdrawal,1
904,1062,982,92584,POS,Transfer,0
905,945,509,38288,POS,Deposit,0
906,2111,310,12303,Online,Deposit,0
907,952,544,1637,POS,Deposit,0
908,319,466,10224,POS,Payment,0
909,793,899,66384,POS,Deposit,0
910,2674,858,17563,ATM,Payment,0
911,382,708,59073,ATM,Transfer,0
912,2680,234,2002,Online,Payment,0
913,1757,760,86224,Online,Payment,0
914,962,742,80638,POS,Transfer,0
915,2494,666,52000,ATM,Deposit,0
916,2049,240,88341,POS,Deposit,1
917,1720,693,30184,ATM,Transfer,0
918,2723,768,49741,ATM,Payment,0
919,1644,759,92581,ATM,Transfer,0
920,2049,560,70088,ATM,Withdrawal,0
921,2502,339,40780,ATM,Withdrawal,0
922,276,38,7421,ATM,Payment,0
923,2696,515,10842,POS,Transfer,0
924,1545,139,70875,ATM,Withdrawal,0
925,2728,568,13481,Online,Payment,0
926,116,173,76847,Online,Transfer,0
927,2933,562,5717,ATM,Transfer,0
928,2067,589,80513,Online,Payment,0
929,522,456,3221,POS,Payment,0
930,1315,89,51760,ATM,Transfer,0
931,762,481,56736,POS,Transfer,0
932,753,962,8749,POS,Payment,0
933,2834,437,22272,ATM,Deposit,0
934,2555,91,49372,ATM,Deposit,0
935,297,736,28590,ATM,Deposit,0
936,480,278,30907,ATM,Payment,0
937,1450,118,24239,ATM,Deposit,0
938,170,331,3061,ATM,Deposit,0
939,1595,36,32883,Online,Transfer,0
940,1902,960,54710,POS,Payment,0
941,1088,783,73072,Online,Deposit,0
942,888,94,38764,POS,Withdrawal,0
943,2196,896,68121,Online,Transfer,0
944,1102,703,48413,POS,Transfer,0
945,1047,700,47237,Online,Payment,0
946,725,657,13027,ATM,Payment,1
947,519,720,47061,Online,Withdrawal,0
948,635,43,9572,ATM,Deposit,0
949,1208,192,99595,POS,Deposit,0
950,2654,291,65749,POS,Withdrawal,0
951,135,451,71221,POS,Transfer,0
952,1227,996,89086,Online,Payment,0
953,398,811,4825,ATM,Withdrawal,1
954,487,35,22944,ATM,Payment,0
955,2226,531,3150,POS,Withdrawal,0
956,233,900,7264,Online,Withdrawal,0
957,550,831,20907,ATM,Deposit,0
958,1719,68,23635,ATM,Transfer,0
959,1313,720,41164,Online,Withdrawal,0
960,875,768,17030,Online,Withdrawal,0
961,2387,655,43188,ATM,Deposit,0
962,2362,1094,91482,POS,Payment,0
963,1881,1007,43658,ATM,Payment,0
964,1125,230,95796,Online,Withdrawal,0
965,2281,977,83406,Online,Withdrawal,0
966,2184,6,65250,Online,Withdrawal,0
967,1389,389,24859,ATM,Payment,0
968,2426,625,93997,ATM,Withdrawal,0
969,43,498,30544,Online,Payment,0
970,1236,803,7346,POS,Deposit,0
971,2500,395,81320,Online,Transfer,0
972,1904,173,17126,POS,Payment,0
973,1939,182,15564,POS,Transfer,0
974,2377,1023,26267,POS,Deposit,0
975,928,40,99553,POS,Transfer,0
976,1964,811,12001,Online,Withdrawal,0
977,986,600,53582,Online,Deposit,0
978,530,69,28598,Online,Transfer,1
979,2752,132,35829,POS,Withdrawal,0
980,401,558,23527,POS,Transfer,0
981,1947,892,30588,POS,Payment,0
982,1293,428,75534,Online,Deposit,0
983,348,762,60474,POS,Transfer,0
984,2065,306,25177,ATM,Withdrawal,0
985,2817,457,8819,POS,Deposit,0
986,2590,647,97423,Online,Transfer,0
987,899,406,22104,Online,Transfer,0
988,889,368,67077,Online,Transfer,0
989,855,1032,20334,Online,Payment,0
990,2487,505,92870,Online,Withdrawal,0
991,1362,790,37640,POS,Deposit,0
992,1498,242,6867,POS,Withdrawal,0
993,362,42,30743,Online,Deposit,0
994,1979,725,96826,Online,Payment,0
995,182,851,1018,ATM,Transfer,1
996,1696,356,51491,Online,Payment,1
997,1498,158,66676,Online,Transfer,0
998,1831,598,65332,POS,Deposit,0
999,495,1063,82529,ATM,Payment,0
1000,2703,557,51306,Online,Payment,0
1001,1094,904,39190,POS,Deposit,0
1002,695,237,44510,Online,Transfer,0
1003,1287,1039,93589,ATM,Transfer,0
1004,2729,695,87048,Online,Deposit,0
1005,2040,343,75489,POS,Withdrawal,0
1006,1356,144,99997,Online,Withdrawal,0
1007,2960,359,28680,Online,Deposit,0
1008,2532,1052,60096,ATM,Deposit,0
1009,1776,221,90881,ATM,Transfer,0
1010,1393,315,34975,ATM,Payment,0
1011,1987,800,86898,ATM,Deposit,0
1012,1959,348,94423,POS,Deposit,0
1013,2717,731,91735,ATM,Transfer,0
1014,249,600,59957,Online,Withdrawal,0
1015,2208,521,84838,POS,Payment,0
1016,1237,1080,22745,POS,Deposit,0
1017,1073,547,64386,ATM,Withdrawal,0
1018,2371,444,76665,Online,Withdrawal,0
1019,2670,1088,75110,Online,Transfer,0
1020,797,470,30257,POS,Transfer,0
1021,2842,615,95643,Online,Deposit,0
1022,2924,713,11571,Online,Deposit,0
1023,1341,690,40784,POS,Transfer,0
1024,872,670,81635,POS,Transfer,0
1025,1737,191,84727,Online,Transfer,0
1026,2678,365,84484,Online,Withdrawal,0
1027,568,684,38695,POS,Payment,0
1028,1256,736,93238,POS,Withdrawal,0
1029,530,65,41256,ATM,Transfer,0
1030,1075,694,53921,Online,Withdrawal,1
1031,2521,246,47002,ATM,Withdrawal,1
1032,412,211,69485,Online,Transfer,0
1033,2369,1015,40075,Online,Payment,0
1034,1182,989,27645,POS,Deposit,0
1035,24,310,44903,Online,Withdrawal,0
1036,2160,479,91796,Online,Deposit,0
1037,100,185,56736,ATM,Deposit,0
1038,2094,673,92833,POS,Withdrawal,0
1039,1067,1040,79474,ATM,Payment,0
1040,2284,223,81485,Online,Deposit,0
1041,1599,631,56009,ATM,Deposit,0
1042,47,575,39947,POS,Deposit,0
1043,1655,972,28974,Online,Payment,0
1044,1189,242,56928,POS,Deposit,1
1045,2810,818,21915,POS,Payment,0
1046,775,312,49062,POS,Withdrawal,0
1047,2302,1039,5905,POS,Deposit,0
1048,2524,741,77295,ATM,Withdrawal,0
1049,1232,588,43130,POS,Transfer,0
1050,2853,1078,98132,ATM,Withdrawal,0
1051,2703,255,55716,ATM,Transfer,0
1052,173,677,69431,ATM,Deposit,0
1053,2546,283,13235,Online,Payment,0
1054,2825,1020,47936,Online,Withdrawal,0
1055,1874,516,63036,POS,Deposit,0
1056,1506,865,17895,ATM,Deposit,0
1057,972,1060,90058,ATM,Withdrawal,1
1058,2408,901,56302,POS,Withdrawal,0
1059,2185,957,33328,Online,Withdrawal,0
1060,98,330,90430,ATM,Payment,0
1061,24,439,83548,Online,Deposit,0
1062,543,872,25309,Online,Deposit,0
1063,2656,174,44187,ATM,Withdrawal,0
1064,1267,751,12578,ATM,Payment,0
1065,1750,1048,3305,POS,Deposit,0
1066,158,400,2878,ATM,Transfer,0
1067,148,885,31003,POS,Transfer,0
1068,553,897,54300,ATM,Payment,0
1069,2792,104,7115,Online,Withdrawal,0
1070,1167,155,84185,Online,Withdrawal,0
1071,2463,465,12119,POS,Transfer,0
1072,2138,342,94787,ATM,Payment,0
1073,534,447,85629,ATM,Deposit,0
1074,907,942,36534,POS,Deposit,0
1075,965,168,45422,Online,Deposit,0
1076,1426,2,35563,ATM,Transfer,0
1077,2995,810,3984,POS,Deposit,0
1078,22,124,85427,POS,Payment,0
1079,1730,699,62223,Online,Withdrawal,0
1080,754,368,89382,POS,Deposit,0
1081,2834,547,71678,POS,Payment,0
1082,1883,212,72808,POS,Transfer,0
1083,1652,410,81810,Online,Deposit,0
1084,2571,139,48527,Online,Deposit,0
1085,2572,820,38313,Online,Withdrawal,0
1086,1772,1067,63908,Online,Payment,0
1087,506,504,83707,Online,Deposit,1
1088,1751,144,55456,Online,Payment,0
1089,2585,430,80021,Online,Transfer,0
1090,503,188,80455,POS,Payment,0
1091,2254,487,98923,Online,Transfer,0
1092,600,76,3528,ATM,Withdrawal,0
1093,72,125,34137,Online,Transfer,0
1094,2153,513,94840,POS,Payment,0
1095,1481,403,76792,ATM,Withdrawal,0
1096,551,409,54859,Online,Deposit,0
1097,2424,367,51717,Online,Transfer,0
1098,1188,646,72940,POS,Transfer,0
1099,1532,171,68558,ATM,Withdrawal,0
1100,1845,447,35353,ATM,Payment,0
1101,287,734,58751,ATM,Transfer,0
1102,1549,981,21801,POS,Deposit,0
1103,2570,24,82048,POS,Withdrawal,0
1104,1847,6,87752,POS,Payment,0
1105,740,1085,14645,ATM,Deposit,0
1106,904,555,97408,POS,Payment,0
1107,2519,392,30449,ATM,Deposit,0
1108,2405,608,55277,ATM,Deposit,0
1109,803,468,80604,Online,Deposit,0
1110,992,135,59764,Online,Deposit,0
1111,1447,874,80244,Online,Payment,0
1112,739,477,43319,ATM,Deposit,0
1113,1899,153,65393,ATM,Transfer,0
1114,647,85,30423,Online,Deposit,0
1115,583,724,72771,Online,Withdrawal,0
1116,2341,455,78787,ATM,Deposit,0
1117,1188,208,2219,POS,Payment,0
1118,2079,1073,17721,Online,Transfer,0
1119,2252,284,10443,ATM,Withdrawal,0
1120,1963,869,82050,ATM,Withdrawal,0
1121,2677,213,37696,Online,Deposit,0
1122,1638,131,84307,ATM,Transfer,0
1123,583,352,59473,ATM,Transfer,0
1124,60,623,71262,Online,Payment,0
1125,1767,629,96967,Online,Transfer,0
1126,2563,81,33026,Online,Deposit,0
1127,1042,771,41150,POS,Withdrawal,0
1128,1159,421,73308,ATM,Withdrawal,0
1129,2104,437,61889,POS,Payment,0
1130,1174,719,12575,POS,Deposit,0
1131,1114,222,42876,POS,Withdrawal,0
1132,1270,409,65181,POS,Payment,0
1133,1030,594,6631,Online,Deposit,0
1134,764,586,63071,POS,Withdrawal,0
1135,622,960,18271,ATM,Payment,0
1136,1224,637,84005,Online,Withdrawal,0
1137,1293,808,9975,POS,Deposit,0
1138,2057,620,3502,Online,Transfer,1
1139,1194,1002,1743,POS,Deposit,0
1140,1441,192,53929,ATM,Deposit,0
1141,1192,282,37076,ATM,Payment,0
1142,1838,319,55123,ATM,Withdrawal,0
1143,2320,111,17480,Online,Withdrawal,0
1144,685,632,80350,Online,Withdrawal,0
1145,1662,141,12866,ATM,Withdrawal,0
1146,472,979,41701,ATM,Withdrawal,0
1147,2661,316,22669,ATM,Deposit,0
1148,2147,368,23084,POS,Withdrawal,0
1149,1782,271,48762,POS,Withdrawal,0
1150,91,133,78393,ATM,Deposit,0
1151,1345,139,13996,ATM,Withdrawal,0
1152,2334,732,98585,POS,Deposit,0
1153,2698,1057,63748,POS,Payment,0
1154,1826,677,38007,ATM,Deposit,0
1155,43,560,3482,Online,Deposit,0
1156,2449,444,71583,POS,Deposit,0
1157,1400,584,56351,ATM,Payment,0
1158,2552,786,73186,ATM,Deposit,0
1159,568,952,37462,Online,Transfer,0
1160,173,397,79821,Online,Payment,0
1161,2388,650,1593,POS,Payment,0
1162,1818,805,36242,Online,Transfer,0
1163,653,378,37112,ATM,Withdrawal,0
1164,721,1030,223,POS,Withdrawal,0
1165,480,469,48212,ATM,Payment,1
1166,2108,705,2298,POS,Transfer,0
1167,1867,206,75668,ATM,Payment,0
1168,2144,1057,96946,Online,Deposit,0
1169,274,777,84429,ATM,Payment,0
1170,2603,700,75977,POS,Withdrawal,0
1171,1130,301,88554,ATM,Payment,0
1172,2350,267,66693,Online,Withdrawal,0
1173,1814,833,56642,POS,Withdrawal,0
1174,1145,999,97043,ATM,Deposit,0
1175,2592,380,51505,POS,Deposit,0
1176,1171,78,29445,POS,Withdrawal,0
1177,1715,44,4708,Online,Payment,0
1178,1061,697,84419,Online,Payment,1
1179,201,861,85286,POS,Transfer,0
1180,1380,595,73112,Online,Payment,0
1181,395,147,17763,ATM,Withdrawal,1
1182,2604,54,45726,POS,Deposit,0
1183,2306,652,2827,Online,Transfer,0
1184,1893,958,43853,POS,Payment,0
1185,1109,523,49430,ATM,Payment,0
1186,1917,1086,50573,ATM,Payment,0
1187,1516,8,15067,Online,Transfer,0
1188,2130,592,40920,Online,Payment,0
1189,2714,696,37361,ATM,Withdrawal,0
1190,2780,376,62599,Online,Withdrawal,0
1191,76,733,26696,POS,Withdrawal,1
1192,147,194,76432,ATM,Deposit,0
1193,2664,375,33310,Online,Deposit,0
1194,958,498,30622,Online,Transfer,0
1195,1816,400,39299,Online,Deposit,0
1196,1216,852,62082,POS,Payment,0
1197,2016,244,84011,POS,Deposit,0
1198,2085,1079,81459,ATM,Transfer,0
1199,500,83,74969,ATM,Deposit,0
1200,2785,675,55474,Online,Payment,0
1201,2440,766,95702,Online,Withdrawal,0
1202,1861,127,67343,POS,Deposit,0
1203,315,950,57526,Online,Deposit,0
1204,813,252,34140,POS,Withdrawal,0
1205,449,907,50687,ATM,Deposit,0
1206,1657,660,24869,Online,Transfer,1
1207,378,348,57767,ATM,Payment,0
1208,1814,661,67227,ATM,Payment,0
1209,1863,545,63505,Online,Payment,0
1210,1491,776,27313,ATM,Deposit,0
1211,1584,852,61996,Online,Transfer,0
1212,656,860,6855,POS,Payment,1
1213,2323,554,87423,ATM,Deposit,0
1214,1192,528,99470,Online,Deposit,0
1215,1633,81,27338,ATM,Deposit,0
1216,2716,855,70439,Online,Deposit,0
1217,1137,973,24106,Online,Deposit,0
1218,1705,831,25208,Online,Payment,0
1219,2046,878,35339,POS,Withdrawal,0
1220,1292,547,46859,ATM,Deposit,0
1221,86,52,37750,ATM,Withdrawal,0
1222,2888,499,88657,ATM,Withdrawal,0
1223,311,989,17740,Online,Transfer,0
1224,750,619,56161,Online,Payment,0
1225,2900,921,55048,ATM,Withdrawal,0
1226,1527,833,14140,Online,Deposit,0
1227,167,907,30645,POS,Transfer,0
1228,1617,485,47215,POS,Transfer,0
1229,1707,557,35600,Online,Deposit,0
1230,1238,492,82107,Online,Deposit,0
1231,107,214,96612,Online,Payment,0
1232,248,768,53292,Online,Withdrawal,0
1233,600,924,97675,ATM,Payment,0
1234,611,535,19656,POS,Payment,0
1235,454,823,26222,ATM,Deposit,0
1236,2862,540,58662,POS,Payment,0
1237,1000,1064,11953,Online,Transfer,0
1238,807,815,72609,ATM,Withdrawal,0
1239,1200,334,81544,ATM,Payment,0
1240,1088,492,61955,POS,Withdrawal,0
1241,1862,837,85287,ATM,Transfer,0
1242,2684,85,97682,ATM,Transfer,0
1243,927,606,68622,Online,Payment,0
1244,119,301,45657,Online,Deposit,0
1245,1234,1027,40238,Online,Transfer,0
1246,1186,555,86834,ATM,Deposit,0
1247,1028,117,1391,POS,Payment,0
1248,2361,271,66321,Online,Deposit,0
1249,232,482,20743,Online,Transfer,0
1250,1296,611,80602,POS,Payment,0
1251,434,20,64724,POS,Payment,1
1252,260,183,40854,POS,Payment,0
1253,1208,233,12554,Online,Deposit,0
1254,2518,1094,38948,Online,Withdrawal,0
1255,2631,892,11262,ATM,Transfer,0
1256,2902,612,83916,Online,Withdrawal,1
1257,1713,288,90434,ATM,Transfer,0
1258,2013,991,62370,Online,Transfer,0
1259,2664,572,66275,POS,Withdrawal,0
1260,2333,921,9798,Online,Transfer,0
1261,1482,232,15383,Online,Transfer,0
1262,96,475,84026,Online,Deposit,0
